,index,response,rt,ppt_idx,match,condition_a,condition_b,object,accuracy,list,ppt_id
2880,10,2,0.682,11,Match,H,H,Pencil,1,3,3_11
2881,11,2,0.939,12,Match,H,H,Pencil,1,3,3_12
2882,12,2,1.086,13,Match,H,H,Pencil,1,3,3_13
2883,13,2,0.465,14,Match,H,H,Pencil,1,3,3_14
2884,14,2,0.601,15,Match,H,H,Pencil,1,3,3_15
2885,15,2,0.73,16,Match,H,H,Pencil,1,3,3_16
2886,16,2,0.114,17,Match,H,H,Pencil,1,3,3_17
2887,17,2,0.77,18,Match,H,H,Pencil,1,3,3_18
2888,18,2,0.881,19,Match,H,H,Pencil,1,3,3_19
2889,19,2,0.453,20,Match,H,H,Pencil,1,3,3_20
2890,20,2,0.795,21,Match,H,H,Pencil,1,3,3_21
2891,21,2,0.515,22,Match,H,H,Pencil,1,3,3_22
2892,22,2,0.968,23,Match,H,H,Pencil,1,3,3_23
2893,23,2,3.02,24,Match,H,H,Pencil,1,3,3_24
2894,24,2,1.02,25,Match,H,H,Pencil,1,3,3_25
2895,25,2,1.493,26,Match,H,H,Pencil,1,3,3_26
2896,26,2,1.213,27,Match,H,H,Pencil,1,3,3_27
2897,27,2,1.03,28,Match,H,H,Pencil,1,3,3_28
2898,28,2,0.986,29,Match,H,H,Pencil,1,3,3_29
2899,29,2,1.236,30,Match,H,H,Pencil,1,3,3_30
2900,30,2,0.719,31,Match,H,H,Pencil,1,3,3_31
2901,31,2,0.53,32,Match,H,H,Pencil,1,3,3_32
2902,32,2,1.052,33,Match,H,H,Pencil,1,3,3_33
2903,33,2,1.012,34,Match,H,H,Pencil,1,3,3_34
2904,34,2,0.609,35,Match,H,H,Pencil,1,3,3_35
2905,35,2,0.895,36,Match,H,H,Pencil,1,3,3_36
2906,36,2,1.401,37,Match,H,H,Pencil,1,3,3_37
2907,37,2,1.043,38,Match,H,H,Pencil,1,3,3_38
2908,38,2,0.434,39,Match,H,H,Pencil,1,3,3_39
2909,39,2,1.031,40,Match,H,H,Pencil,1,3,3_40
2910,40,2,1.078,41,Match,H,H,Pencil,1,3,3_41
2911,0,2,0.614,1,Match,V,V,Pen,1,3,3_1
2912,1,2,0.598,2,Match,V,V,Pen,1,3,3_2
2913,2,2,1.357,3,Match,V,V,Pen,1,3,3_3
2914,3,2,1.077,4,Match,V,V,Pen,1,3,3_4
2915,4,2,0.956,5,Match,V,V,Pen,1,3,3_5
2916,5,2,1.549,6,Match,V,V,Pen,1,3,3_6
2917,6,2,0.575,7,Match,V,V,Pen,1,3,3_7
2918,7,2,0.719,8,Match,V,V,Pen,1,3,3_8
2919,8,2,0.647,9,Match,V,V,Pen,1,3,3_9
2920,9,2,1.47,10,Match,V,V,Pen,1,3,3_10
2921,10,2,0.657,11,Match,V,V,Pen,1,3,3_11
2922,11,2,0.772,12,Match,V,V,Pen,1,3,3_12
2923,12,2,0.898,13,Match,V,V,Pen,1,3,3_13
2924,13,2,0.811,14,Match,V,V,Pen,1,3,3_14
2925,14,2,0.759,15,Match,V,V,Pen,1,3,3_15
2926,15,2,0.562,16,Match,V,V,Pen,1,3,3_16
2927,16,2,0.509,17,Match,V,V,Pen,1,3,3_17
2928,17,2,0.853,18,Match,V,V,Pen,1,3,3_18
2929,18,2,0.493,19,Match,V,V,Pen,1,3,3_19
2930,19,2,0.691,20,Match,V,V,Pen,1,3,3_20
2931,20,2,1.006,21,Match,V,V,Pen,1,3,3_21
2932,21,2,0.819,22,Match,V,V,Pen,1,3,3_22
2933,22,2,1.173,23,Match,V,V,Pen,1,3,3_23
2934,23,2,0.856,24,Match,V,V,Pen,1,3,3_24
2935,24,2,0.575,25,Match,V,V,Pen,1,3,3_25
2936,25,2,1.222,26,Match,V,V,Pen,1,3,3_26
2937,26,2,0.555,27,Match,V,V,Pen,1,3,3_27
2938,27,2,1.876,28,Match,V,V,Pen,1,3,3_28
2939,28,2,1.279,29,Match,V,V,Pen,1,3,3_29
2940,29,2,1.046,30,Match,V,V,Pen,1,3,3_30
2941,30,2,1.149,31,Match,V,V,Pen,1,3,3_31
2942,31,2,0.514,32,Match,V,V,Pen,1,3,3_32
2943,32,2,0.873,33,Match,V,V,Pen,1,3,3_33
2944,33,2,1.285,34,Match,V,V,Pen,1,3,3_34
2945,34,2,0.525,35,Match,V,V,Pen,1,3,3_35
2946,35,2,0.476,36,Match,V,V,Pen,1,3,3_36
2947,36,2,1.26,37,Match,V,V,Pen,1,3,3_37
2948,37,2,0.896,38,Match,V,V,Pen,1,3,3_38
2949,38,2,0.938,39,Match,V,V,Pen,1,3,3_39
2950,39,2,1.062,40,Match,V,V,Pen,1,3,3_40
2951,40,2,1.078,41,Match,V,V,Pen,1,3,3_41
2952,0,2,1.151,1,Match,V,V,Axe,1,4,4_1
2953,1,2,0.651,2,Match,V,V,Axe,1,4,4_2
2954,2,2,0.608,3,Match,V,V,Axe,1,4,4_3
2955,3,2,0.602,4,Match,V,V,Axe,1,4,4_4
2956,4,2,1.093,5,Match,V,V,Axe,1,4,4_5
2957,5,2,0.672,6,Match,V,V,Axe,1,4,4_6
2958,6,2,0.987,7,Match,V,V,Axe,1,4,4_7
2959,7,2,0.795,8,Match,V,V,Axe,1,4,4_8
2960,8,2,0.92,9,Match,V,V,Axe,1,4,4_9
2961,9,2,1.134,10,Match,V,V,Axe,1,4,4_10
2962,10,2,0.906,11,Match,V,V,Axe,1,4,4_11
2963,11,2,1.383,12,Match,V,V,Axe,1,4,4_12
2964,12,2,2.009,13,Match,V,V,Axe,1,4,4_13
2965,13,2,0.647,14,Match,V,V,Axe,1,4,4_14
2966,14,2,0.743,15,Match,V,V,Axe,1,4,4_15
2967,15,2,0.696,16,Match,V,V,Axe,1,4,4_16
2968,16,2,0.421,17,Match,V,V,Axe,1,4,4_17
2969,17,2,0.484,18,Match,V,V,Axe,1,4,4_18
2970,18,2,0.589,19,Match,V,V,Axe,1,4,4_19
2971,19,2,0.535,20,Match,V,V,Axe,1,4,4_20
2972,20,2,0.608,21,Match,V,V,Axe,1,4,4_21
2973,21,2,0.549,22,Match,V,V,Axe,1,4,4_22
2974,22,2,1.178,23,Match,V,V,Axe,1,4,4_23
2975,23,2,1.173,24,Match,V,V,Axe,1,4,4_24
2976,24,2,0.574,25,Match,V,V,Axe,1,4,4_25
2977,25,2,0.646,26,Match,V,V,Axe,1,4,4_26
2978,26,2,1.462,27,Match,V,V,Axe,1,4,4_27
2979,27,2,0.797,28,Match,V,V,Axe,1,4,4_28
2980,28,2,1.087,29,Match,V,V,Axe,1,4,4_29
2981,29,2,0.555,30,Match,V,V,Axe,1,4,4_30
2982,30,2,0.68,31,Match,V,V,Axe,1,4,4_31
2983,31,2,0.577,32,Match,V,V,Axe,1,4,4_32
2984,32,2,0.716,33,Match,V,V,Axe,1,4,4_33
2985,33,2,2.203,34,Match,V,V,Axe,1,4,4_34
2986,34,2,0.618,35,Match,V,V,Axe,1,4,4_35
2987,35,2,0.791,36,Match,V,V,Axe,1,4,4_36
2988,36,2,0.683,37,Match,V,V,Axe,1,4,4_37
2989,37,2,0.54,38,Match,V,V,Axe,1,4,4_38
2990,38,2,0.993,39,Match,V,V,Axe,1,4,4_39
2991,39,2,0.828,40,Match,V,V,Axe,1,4,4_40
2992,40,2,0.971,41,Match,V,V,Axe,1,4,4_41
2993,0,2,1.755,1,Match,H,H,Caterpillar,1,4,4_1
2994,1,2,0.887,2,Match,H,H,Caterpillar,1,4,4_2
2995,2,2,1.086,3,Match,H,H,Caterpillar,1,4,4_3
2996,3,1,0.528,4,Match,H,H,Caterpillar,0,4,4_4
2997,4,2,0.726,5,Match,H,H,Caterpillar,1,4,4_5
2998,5,2,0.422,6,Match,H,H,Caterpillar,1,4,4_6
2999,6,2,1.176,7,Match,H,H,Caterpillar,1,4,4_7
3000,7,2,1.248,8,Match,H,H,Caterpillar,1,4,4_8
3001,8,2,1.819,9,Match,H,H,Caterpillar,1,4,4_9
3002,9,2,1.355,10,Match,H,H,Caterpillar,1,4,4_10
3003,10,2,0.602,11,Match,H,H,Caterpillar,1,4,4_11
3004,11,2,1.064,12,Match,H,H,Caterpillar,1,4,4_12
3005,12,2,1.328,13,Match,H,H,Caterpillar,1,4,4_13
3006,13,2,0.734,14,Match,H,H,Caterpillar,1,4,4_14
3007,14,2,0.894,15,Match,H,H,Caterpillar,1,4,4_15
3008,15,2,0.896,16,Match,H,H,Caterpillar,1,4,4_16
3009,16,2,1.596,17,Match,H,H,Caterpillar,1,4,4_17
3010,17,2,1.084,18,Match,H,H,Caterpillar,1,4,4_18
3011,18,2,0.539,19,Match,H,H,Caterpillar,1,4,4_19
3012,19,2,1.096,20,Match,H,H,Caterpillar,1,4,4_20
3013,20,2,0.599,21,Match,H,H,Caterpillar,1,4,4_21
3014,21,2,0.958,22,Match,H,H,Caterpillar,1,4,4_22
3015,22,2,0.513,23,Match,H,H,Caterpillar,1,4,4_23
3016,23,2,0.802,24,Match,H,H,Caterpillar,1,4,4_24
3017,24,2,0.696,25,Match,H,H,Caterpillar,1,4,4_25
3018,25,2,0.986,26,Match,H,H,Caterpillar,1,4,4_26
3019,26,2,1.791,27,Match,H,H,Caterpillar,1,4,4_27
3020,27,2,1.194,28,Match,H,H,Caterpillar,1,4,4_28
3021,28,2,1.436,29,Match,H,H,Caterpillar,1,4,4_29
3022,29,2,3.432,30,Match,H,H,Caterpillar,1,4,4_30
3023,30,2,1.281,31,Match,H,H,Caterpillar,1,4,4_31
3024,31,2,1.024,32,Match,H,H,Caterpillar,1,4,4_32
3025,32,2,0.721,33,Match,H,H,Caterpillar,1,4,4_33
3026,33,2,1.239,34,Match,H,H,Caterpillar,1,4,4_34
3027,34,2,1.416,35,Match,H,H,Caterpillar,1,4,4_35
3028,35,2,0.929,36,Match,H,H,Caterpillar,1,4,4_36
3029,36,2,0.641,37,Match,H,H,Caterpillar,1,4,4_37
3030,37,2,0.569,38,Match,H,H,Caterpillar,1,4,4_38
3031,38,2,0.747,39,Match,H,H,Caterpillar,1,4,4_39
3032,39,2,0.93,40,Match,H,H,Caterpillar,1,4,4_40
3033,40,2,1.164,41,Match,H,H,Caterpillar,1,4,4_41
3034,0,2,1.163,1,Match,V,V,Glass,1,4,4_1
3035,1,2,0.698,2,Match,V,V,Glass,1,4,4_2
3036,2,2,1.135,3,Match,V,V,Glass,1,4,4_3
3037,3,2,0.631,4,Match,V,V,Glass,1,4,4_4
3038,4,1,0.497,5,Match,V,V,Glass,0,4,4_5
3039,5,2,0.61,6,Match,V,V,Glass,1,4,4_6
3040,6,2,0.826,7,Match,V,V,Glass,1,4,4_7
3041,7,2,0.843,8,Match,V,V,Glass,1,4,4_8
3042,8,2,0.994,9,Match,V,V,Glass,1,4,4_9
3043,9,2,1.266,10,Match,V,V,Glass,1,4,4_10
3044,10,2,0.755,11,Match,V,V,Glass,1,4,4_11
3045,11,2,4.156,12,Match,V,V,Glass,1,4,4_12
3046,12,1,3.822,13,Match,V,V,Glass,0,4,4_13
3047,13,2,0.601,14,Match,V,V,Glass,1,4,4_14
3048,14,2,0.85,15,Match,V,V,Glass,1,4,4_15
3049,15,2,0.836,16,Match,V,V,Glass,1,4,4_16
3050,16,1,0.79,17,Match,V,V,Glass,0,4,4_17
3051,17,2,1.522,18,Match,V,V,Glass,1,4,4_18
3052,18,2,0.533,19,Match,V,V,Glass,1,4,4_19
3053,19,2,0.519,20,Match,V,V,Glass,1,4,4_20
3054,20,2,1.475,21,Match,V,V,Glass,1,4,4_21
3055,21,2,0.991,22,Match,V,V,Glass,1,4,4_22
3056,22,2,1.301,23,Match,V,V,Glass,1,4,4_23
3057,23,2,1.099,24,Match,V,V,Glass,1,4,4_24
3058,24,2,1.329,25,Match,V,V,Glass,1,4,4_25
3059,25,2,0.848,26,Match,V,V,Glass,1,4,4_26
3060,26,2,2.07,27,Match,V,V,Glass,1,4,4_27
3061,27,2,0.839,28,Match,V,V,Glass,1,4,4_28
3062,28,2,1.266,29,Match,V,V,Glass,1,4,4_29
3063,29,2,0.818,30,Match,V,V,Glass,1,4,4_30
3064,30,2,0.933,31,Match,V,V,Glass,1,4,4_31
3065,31,2,1.265,32,Match,V,V,Glass,1,4,4_32
3066,32,2,0.549,33,Match,V,V,Glass,1,4,4_33
3067,33,1,0.819,34,Match,V,V,Glass,0,4,4_34
3068,34,2,1.536,35,Match,V,V,Glass,1,4,4_35
3069,35,2,0.779,36,Match,V,V,Glass,1,4,4_36
3070,36,2,0.661,37,Match,V,V,Glass,1,4,4_37
3071,37,2,0.78,38,Match,V,V,Glass,1,4,4_38
3072,38,2,1.352,39,Match,V,V,Glass,1,4,4_39
3073,39,2,0.978,40,Match,V,V,Glass,1,4,4_40
3074,40,2,1.324,41,Match,V,V,Glass,1,4,4_41
3075,0,2,1.074,1,Match,H,H,Key,1,4,4_1
3076,1,2,1.174,2,Match,H,H,Key,1,4,4_2
3077,2,2,0.749,3,Match,H,H,Key,1,4,4_3
3078,3,2,0.657,4,Match,H,H,Key,1,4,4_4
3079,4,1,0.888,5,Match,H,H,Key,0,4,4_5
3080,5,2,0.813,6,Match,H,H,Key,1,4,4_6
3081,6,2,1.164,7,Match,H,H,Key,1,4,4_7
3082,7,2,0.702,8,Match,H,H,Key,1,4,4_8
3083,8,2,1.04,9,Match,H,H,Key,1,4,4_9
3084,9,2,1.381,10,Match,H,H,Key,1,4,4_10
3085,10,2,0.881,11,Match,H,H,Key,1,4,4_11
3086,11,2,3.555,12,Match,H,H,Key,1,4,4_12
3087,12,1,1.396,13,Match,H,H,Key,0,4,4_13
3088,13,1,1.812,14,Match,H,H,Key,0,4,4_14
3089,14,2,1.018,15,Match,H,H,Key,1,4,4_15
3090,15,2,1.063,16,Match,H,H,Key,1,4,4_16
3091,16,2,0.743,17,Match,H,H,Key,1,4,4_17
3092,17,2,0.239,18,Match,H,H,Key,1,4,4_18
3093,18,2,0.641,19,Match,H,H,Key,1,4,4_19
3094,19,2,0.926,20,Match,H,H,Key,1,4,4_20
3095,20,2,1.029,21,Match,H,H,Key,1,4,4_21
3096,21,2,0.71,22,Match,H,H,Key,1,4,4_22
3097,22,2,0.537,23,Match,H,H,Key,1,4,4_23
3098,23,2,4,24,Match,H,H,Key,1,4,4_24
3099,24,2,0.788,25,Match,H,H,Key,1,4,4_25
3100,25,2,0.599,26,Match,H,H,Key,1,4,4_26
3101,26,2,1.816,27,Match,H,H,Key,1,4,4_27
3102,27,2,0.826,28,Match,H,H,Key,1,4,4_28
3103,28,2,1.743,29,Match,H,H,Key,1,4,4_29
3104,29,2,0.835,30,Match,H,H,Key,1,4,4_30
3105,30,2,1.337,31,Match,H,H,Key,1,4,4_31
3106,31,2,1.018,32,Match,H,H,Key,1,4,4_32
3107,32,2,0.555,33,Match,H,H,Key,1,4,4_33
3108,33,2,1.044,34,Match,H,H,Key,1,4,4_34
3109,34,2,1.046,35,Match,H,H,Key,1,4,4_35
3110,35,2,0.892,36,Match,H,H,Key,1,4,4_36
3111,36,2,1.021,37,Match,H,H,Key,1,4,4_37
3112,37,2,0.543,38,Match,H,H,Key,1,4,4_38
3113,38,2,1.093,39,Match,H,H,Key,1,4,4_39
3114,39,2,0.61,40,Match,H,H,Key,1,4,4_40
3115,40,2,1.577,41,Match,H,H,Key,1,4,4_41
3116,0,2,1.266,1,Match,V,V,Plate,1,4,4_1
3117,1,2,0.827,2,Match,V,V,Plate,1,4,4_2
3118,2,2,1.463,3,Match,V,V,Plate,1,4,4_3
3119,3,2,1.076,4,Match,V,V,Plate,1,4,4_4
3120,4,2,0.933,5,Match,V,V,Plate,1,4,4_5
3121,5,2,1.797,6,Match,V,V,Plate,1,4,4_6
3122,6,2,2.681,7,Match,V,V,Plate,1,4,4_7
3123,7,2,1.357,8,Match,V,V,Plate,1,4,4_8
3124,8,2,1.247,9,Match,V,V,Plate,1,4,4_9
3125,9,2,2.568,10,Match,V,V,Plate,1,4,4_10
3126,10,2,2.652,11,Match,V,V,Plate,1,4,4_11
3127,11,2,3.905,12,Match,V,V,Plate,1,4,4_12
3128,12,2,3.469,13,Match,V,V,Plate,1,4,4_13
3129,13,2,0.636,14,Match,V,V,Plate,1,4,4_14
3130,14,2,1.619,15,Match,V,V,Plate,1,4,4_15
3131,15,2,1.563,16,Match,V,V,Plate,1,4,4_16
3132,16,2,1.577,17,Match,V,V,Plate,1,4,4_17
3133,17,2,0.869,18,Match,V,V,Plate,1,4,4_18
3134,18,2,0.783,19,Match,V,V,Plate,1,4,4_19
3135,19,2,0.518,20,Match,V,V,Plate,1,4,4_20
3136,20,2,1.148,21,Match,V,V,Plate,1,4,4_21
3137,21,2,0.675,22,Match,V,V,Plate,1,4,4_22
3138,22,2,0.56,23,Match,V,V,Plate,1,4,4_23
3139,23,1,2.289,24,Match,V,V,Plate,0,4,4_24
3140,24,2,0.641,25,Match,V,V,Plate,1,4,4_25
3141,25,2,0.753,26,Match,V,V,Plate,1,4,4_26
3142,26,2,2.181,27,Match,V,V,Plate,1,4,4_27
3143,27,2,0.664,28,Match,V,V,Plate,1,4,4_28
3144,28,2,1.568,29,Match,V,V,Plate,1,4,4_29
3145,29,2,0.894,30,Match,V,V,Plate,1,4,4_30
3146,30,2,1.004,31,Match,V,V,Plate,1,4,4_31
3147,31,2,2.618,32,Match,V,V,Plate,1,4,4_32
3148,32,2,0.654,33,Match,V,V,Plate,1,4,4_33
3149,33,2,1.447,34,Match,V,V,Plate,1,4,4_34
3150,34,2,0.596,35,Match,V,V,Plate,1,4,4_35
3151,35,2,1.523,36,Match,V,V,Plate,1,4,4_36
3152,36,2,0.686,37,Match,V,V,Plate,1,4,4_37
3153,37,2,0.61,38,Match,V,V,Plate,1,4,4_38
3154,38,2,1.664,39,Match,V,V,Plate,1,4,4_39
3155,39,2,0.667,40,Match,V,V,Plate,1,4,4_40
3156,40,2,2.893,41,Match,V,V,Plate,1,4,4_41
3157,0,2,1.144,1,Match,H,H,Screw,1,4,4_1
3158,1,2,0.743,2,Match,H,H,Screw,1,4,4_2
3159,2,2,1.107,3,Match,H,H,Screw,1,4,4_3
3160,3,2,0.644,4,Match,H,H,Screw,1,4,4_4
3161,4,2,0.589,5,Match,H,H,Screw,1,4,4_5
3162,5,2,0.437,6,Match,H,H,Screw,1,4,4_6
3163,6,2,1.147,7,Match,H,H,Screw,1,4,4_7
3164,7,2,0.748,8,Match,H,H,Screw,1,4,4_8
3165,8,2,0.955,9,Match,H,H,Screw,1,4,4_9
3166,9,2,1.406,10,Match,H,H,Screw,1,4,4_10
3167,10,2,0.586,11,Match,H,H,Screw,1,4,4_11
3168,11,2,3.634,12,Match,H,H,Screw,1,4,4_12
3169,12,2,0.817,13,Match,H,H,Screw,1,4,4_13
3170,13,2,0.491,14,Match,H,H,Screw,1,4,4_14
3171,14,2,0.556,15,Match,H,H,Screw,1,4,4_15
3172,15,2,0.851,16,Match,H,H,Screw,1,4,4_16
3173,16,2,0.631,17,Match,H,H,Screw,1,4,4_17
3174,17,2,0.574,18,Match,H,H,Screw,1,4,4_18
3175,18,2,0.646,19,Match,H,H,Screw,1,4,4_19
3176,19,2,0.509,20,Match,H,H,Screw,1,4,4_20
3177,20,2,0.745,21,Match,H,H,Screw,1,4,4_21
3178,21,2,0.581,22,Match,H,H,Screw,1,4,4_22
3179,22,2,0.684,23,Match,H,H,Screw,1,4,4_23
3180,23,2,1.398,24,Match,H,H,Screw,1,4,4_24
3181,24,2,0.965,25,Match,H,H,Screw,1,4,4_25
3182,25,2,1.302,26,Match,H,H,Screw,1,4,4_26
3183,26,2,1.784,27,Match,H,H,Screw,1,4,4_27
3184,27,2,0.584,28,Match,H,H,Screw,1,4,4_28
3185,28,2,1.309,29,Match,H,H,Screw,1,4,4_29
3186,29,2,1.18,30,Match,H,H,Screw,1,4,4_30
3187,30,2,0.7,31,Match,H,H,Screw,1,4,4_31
3188,31,2,0.695,32,Match,H,H,Screw,1,4,4_32
3189,32,2,0.638,33,Match,H,H,Screw,1,4,4_33
3190,33,2,0.999,34,Match,H,H,Screw,1,4,4_34
3191,34,2,1.015,35,Match,H,H,Screw,1,4,4_35
3192,35,2,0.905,36,Match,H,H,Screw,1,4,4_36
3193,36,2,0.542,37,Match,H,H,Screw,1,4,4_37
3194,37,2,0.642,38,Match,H,H,Screw,1,4,4_38
3195,38,2,0.712,39,Match,H,H,Screw,1,4,4_39
3196,39,2,0.511,40,Match,H,H,Screw,1,4,4_40
3197,40,2,1.487,41,Match,H,H,Screw,1,4,4_41
3198,0,2,0.951,1,Match,V,V,Bat,1,4,4_1
3199,1,2,1.95,2,Match,V,V,Bat,1,4,4_2
3200,2,2,0.826,3,Match,V,V,Bat,1,4,4_3
3201,3,2,0.521,4,Match,V,V,Bat,1,4,4_4
3202,4,2,1.014,5,Match,V,V,Bat,1,4,4_5
3203,5,2,0.531,6,Match,V,V,Bat,1,4,4_6
3204,6,2,0.917,7,Match,V,V,Bat,1,4,4_7
3205,7,2,0.747,8,Match,V,V,Bat,1,4,4_8
3206,8,2,0.842,9,Match,V,V,Bat,1,4,4_9
3207,9,2,1.123,10,Match,V,V,Bat,1,4,4_10
3208,10,2,0.471,11,Match,V,V,Bat,1,4,4_11
3209,11,2,2.045,12,Match,V,V,Bat,1,4,4_12
3210,12,2,1,13,Match,V,V,Bat,1,4,4_13
3211,13,2,0.996,14,Match,V,V,Bat,1,4,4_14
3212,14,2,0.937,15,Match,V,V,Bat,1,4,4_15
3213,15,2,0.942,16,Match,V,V,Bat,1,4,4_16
3214,16,2,1.612,17,Match,V,V,Bat,1,4,4_17
3215,17,2,0.062,18,Match,V,V,Bat,1,4,4_18
3216,18,2,0.519,19,Match,V,V,Bat,1,4,4_19
3217,19,2,0.527,20,Match,V,V,Bat,1,4,4_20
3218,20,2,0.721,21,Match,V,V,Bat,1,4,4_21
3219,21,2,0.799,22,Match,V,V,Bat,1,4,4_22
3220,22,2,0.522,23,Match,V,V,Bat,1,4,4_23
3221,23,2,1.2,24,Match,V,V,Bat,1,4,4_24
3222,24,2,0.91,25,Match,V,V,Bat,1,4,4_25
3223,25,2,0.786,26,Match,V,V,Bat,1,4,4_26
3224,26,2,1.518,27,Match,V,V,Bat,1,4,4_27
3225,27,2,0.849,28,Match,V,V,Bat,1,4,4_28
3226,28,2,1.519,29,Match,V,V,Bat,1,4,4_29
3227,29,2,0.556,30,Match,V,V,Bat,1,4,4_30
3228,30,2,1.127,31,Match,V,V,Bat,1,4,4_31
3229,31,2,0.463,32,Match,V,V,Bat,1,4,4_32
3230,32,2,0.727,33,Match,V,V,Bat,1,4,4_33
3231,33,2,0.871,34,Match,V,V,Bat,1,4,4_34
3232,34,2,1.531,35,Match,V,V,Bat,1,4,4_35
3233,35,2,0.707,36,Match,V,V,Bat,1,4,4_36
3234,36,2,0.525,37,Match,V,V,Bat,1,4,4_37
3235,37,2,0.642,38,Match,V,V,Bat,1,4,4_38
3236,38,2,0.993,39,Match,V,V,Bat,1,4,4_39
3237,39,2,0.807,40,Match,V,V,Bat,1,4,4_40
3238,40,2,0.881,41,Match,V,V,Bat,1,4,4_41
3239,0,2,0.607,1,Match,H,H,Bowl,1,4,4_1
3240,1,2,1.144,2,Match,H,H,Bowl,1,4,4_2
3241,2,1,0.955,3,Match,H,H,Bowl,0,4,4_3
3242,3,2,1.068,4,Match,H,H,Bowl,1,4,4_4
3243,4,2,0.877,5,Match,H,H,Bowl,1,4,4_5
3244,5,2,0.421,6,Match,H,H,Bowl,1,4,4_6
3245,6,2,0.955,7,Match,H,H,Bowl,1,4,4_7
3246,7,2,0.515,8,Match,H,H,Bowl,1,4,4_8
3247,8,2,0.867,9,Match,H,H,Bowl,1,4,4_9
3248,9,2,1.42,10,Match,H,H,Bowl,1,4,4_10
3249,10,2,1.192,11,Match,H,H,Bowl,1,4,4_11
3250,11,2,9.603,12,Match,H,H,Bowl,1,4,4_12
3251,12,2,2.168,13,Match,H,H,Bowl,1,4,4_13
3252,13,2,0.562,14,Match,H,H,Bowl,1,4,4_14
3253,14,2,4.936,15,Match,H,H,Bowl,1,4,4_15
3254,15,2,1.096,16,Match,H,H,Bowl,1,4,4_16
3255,16,2,0.684,17,Match,H,H,Bowl,1,4,4_17
3256,17,2,3.749,18,Match,H,H,Bowl,1,4,4_18
3257,18,2,0.525,19,Match,H,H,Bowl,1,4,4_19
3258,19,2,0.579,20,Match,H,H,Bowl,1,4,4_20
3259,20,2,1.011,21,Match,H,H,Bowl,1,4,4_21
3260,21,2,1.003,22,Match,H,H,Bowl,1,4,4_22
3261,22,2,0.502,23,Match,H,H,Bowl,1,4,4_23
3262,23,2,0.942,24,Match,H,H,Bowl,1,4,4_24
3263,24,2,0.703,25,Match,H,H,Bowl,1,4,4_25
3264,25,2,0.748,26,Match,H,H,Bowl,1,4,4_26
3265,26,2,1.918,27,Match,H,H,Bowl,1,4,4_27
3266,27,2,0.555,28,Match,H,H,Bowl,1,4,4_28
3267,28,2,1.586,29,Match,H,H,Bowl,1,4,4_29
3268,29,2,0.492,30,Match,H,H,Bowl,1,4,4_30
3269,30,2,0.594,31,Match,H,H,Bowl,1,4,4_31
3270,31,2,0.783,32,Match,H,H,Bowl,1,4,4_32
3271,32,2,0.623,33,Match,H,H,Bowl,1,4,4_33
3272,33,2,3.173,34,Match,H,H,Bowl,1,4,4_34
3273,34,2,1.04,35,Match,H,H,Bowl,1,4,4_35
3274,35,2,0.734,36,Match,H,H,Bowl,1,4,4_36
3275,36,2,0.588,37,Match,H,H,Bowl,1,4,4_37
3276,37,2,0.62,38,Match,H,H,Bowl,1,4,4_38
3277,38,2,0.853,39,Match,H,H,Bowl,1,4,4_39
3278,39,2,0.632,40,Match,H,H,Bowl,1,4,4_40
3279,40,2,1.094,41,Match,H,H,Bowl,1,4,4_41
3280,0,2,0.611,1,Match,V,V,Clthspnh,1,4,4_1
3281,1,2,1.05,2,Match,V,V,Clthspnh,1,4,4_2
3282,2,2,1.217,3,Match,V,V,Clthspnh,1,4,4_3
3283,3,2,0.566,4,Match,V,V,Clthspnh,1,4,4_4
3284,4,2,0.924,5,Match,V,V,Clthspnh,1,4,4_5
3285,5,2,0.703,6,Match,V,V,Clthspnh,1,4,4_6
3286,6,2,0.859,7,Match,V,V,Clthspnh,1,4,4_7
3287,7,2,0.468,8,Match,V,V,Clthspnh,1,4,4_8
3288,8,2,0.931,9,Match,V,V,Clthspnh,1,4,4_9
3289,9,2,1.393,10,Match,V,V,Clthspnh,1,4,4_10
3290,10,2,0.809,11,Match,V,V,Clthspnh,1,4,4_11
3291,11,2,2.844,12,Match,V,V,Clthspnh,1,4,4_12
3292,12,2,1.535,13,Match,V,V,Clthspnh,1,4,4_13
3293,13,2,0.974,14,Match,V,V,Clthspnh,1,4,4_14
3294,14,2,0.798,15,Match,V,V,Clthspnh,1,4,4_15
3295,15,2,1.765,16,Match,V,V,Clthspnh,1,4,4_16
3296,16,2,1.334,17,Match,V,V,Clthspnh,1,4,4_17
3297,17,2,0.653,18,Match,V,V,Clthspnh,1,4,4_18
3298,18,2,0.573,19,Match,V,V,Clthspnh,1,4,4_19
3299,19,2,1.187,20,Match,V,V,Clthspnh,1,4,4_20
3300,20,2,0.635,21,Match,V,V,Clthspnh,1,4,4_21
3301,21,2,0.589,22,Match,V,V,Clthspnh,1,4,4_22
3302,22,2,1.21,23,Match,V,V,Clthspnh,1,4,4_23
3303,23,2,0.909,24,Match,V,V,Clthspnh,1,4,4_24
3304,24,2,0.817,25,Match,V,V,Clthspnh,1,4,4_25
3305,25,2,0.736,26,Match,V,V,Clthspnh,1,4,4_26
3306,26,2,1.482,27,Match,V,V,Clthspnh,1,4,4_27
3307,27,2,0.957,28,Match,V,V,Clthspnh,1,4,4_28
