,index,response,rt,ppt_idx,accuracy,match,media_condition,sent_condition,item,object,list,ppt_id
3904,34,2,0.629,35,1,match,b,b,45,sailboat,4,4_35
3905,35,2,0.522,36,1,match,b,b,45,sailboat,4,4_36
3906,36,2,0.724,37,1,match,b,b,45,sailboat,4,4_37
3907,37,2,1.608,38,1,match,b,b,45,sailboat,4,4_38
3908,38,2,2.486,39,1,match,b,b,45,sailboat,4,4_39
3909,39,2,0.609,40,1,match,b,b,45,sailboat,4,4_40
3910,40,2,0.517,41,1,match,b,b,45,sailboat,4,4_41
3911,41,2,0.795,42,1,match,b,b,45,sailboat,4,4_42
3912,42,2,0.746,43,1,match,b,b,45,sailboat,4,4_43
3913,0,2,0.85,1,1,match,b,b,58,shirt,4,4_1
3914,1,2,0.451,2,1,match,b,b,58,shirt,4,4_2
3915,2,2,1.915,3,1,match,b,b,58,shirt,4,4_3
3916,3,2,0.817,4,1,match,b,b,58,shirt,4,4_4
3917,4,2,0.523,5,1,match,b,b,58,shirt,4,4_5
3918,5,2,0.581,6,1,match,b,b,58,shirt,4,4_6
3919,6,2,1.249,7,1,match,b,b,58,shirt,4,4_7
3920,7,2,0.88,8,1,match,b,b,58,shirt,4,4_8
3921,8,2,0.583,9,1,match,b,b,58,shirt,4,4_9
3922,9,2,1.084,10,1,match,b,b,58,shirt,4,4_10
3923,10,2,0.754,11,1,match,b,b,58,shirt,4,4_11
3924,11,2,1.232,12,1,match,b,b,58,shirt,4,4_12
3925,12,2,0.988,13,1,match,b,b,58,shirt,4,4_13
3926,13,2,0.88,14,1,match,b,b,58,shirt,4,4_14
3927,14,2,1.7,15,1,match,b,b,58,shirt,4,4_15
3928,15,2,0.859,16,1,match,b,b,58,shirt,4,4_16
3929,16,2,0.552,17,1,match,b,b,58,shirt,4,4_17
3930,17,2,0.596,18,1,match,b,b,58,shirt,4,4_18
3931,18,2,0.927,19,1,match,b,b,58,shirt,4,4_19
3932,19,2,0.505,20,1,match,b,b,58,shirt,4,4_20
3933,20,2,1.856,21,1,match,b,b,58,shirt,4,4_21
3934,21,2,0.576,22,1,match,b,b,58,shirt,4,4_22
3935,22,2,0.874,23,1,match,b,b,58,shirt,4,4_23
3936,23,2,1.696,24,1,match,b,b,58,shirt,4,4_24
3937,24,2,0.726,25,1,match,b,b,58,shirt,4,4_25
3938,25,2,0.692,26,1,match,b,b,58,shirt,4,4_26
3939,26,2,0.548,27,1,match,b,b,58,shirt,4,4_27
3940,27,2,0.597,28,1,match,b,b,58,shirt,4,4_28
3941,28,2,0.707,29,1,match,b,b,58,shirt,4,4_29
3942,29,2,0.637,30,1,match,b,b,58,shirt,4,4_30
3943,30,2,0.593,31,1,match,b,b,58,shirt,4,4_31
3944,31,2,0.54,32,1,match,b,b,58,shirt,4,4_32
3945,32,2,1.391,33,1,match,b,b,58,shirt,4,4_33
3946,33,2,1.115,34,1,match,b,b,58,shirt,4,4_34
3947,34,2,0.897,35,1,match,b,b,58,shirt,4,4_35
3948,35,2,0.915,36,1,match,b,b,58,shirt,4,4_36
3949,36,2,0.576,37,1,match,b,b,58,shirt,4,4_37
3950,37,2,0.737,38,1,match,b,b,58,shirt,4,4_38
3951,38,2,0.818,39,1,match,b,b,58,shirt,4,4_39
3952,39,2,0.845,40,1,match,b,b,58,shirt,4,4_40
3953,40,2,0.501,41,1,match,b,b,58,shirt,4,4_41
3954,41,2,0.543,42,1,match,b,b,58,shirt,4,4_42
3955,42,2,1.039,43,1,match,b,b,58,shirt,4,4_43
3956,0,2,1.035,1,1,match,b,b,60,tissue,4,4_1
3957,1,2,1.181,2,1,match,b,b,60,tissue,4,4_2
3958,2,2,0.933,3,1,match,b,b,60,tissue,4,4_3
3959,3,2,1.502,4,1,match,b,b,60,tissue,4,4_4
3960,4,2,0.774,5,1,match,b,b,60,tissue,4,4_5
3961,5,2,0.905,6,1,match,b,b,60,tissue,4,4_6
3962,6,2,3.209,7,1,match,b,b,60,tissue,4,4_7
3963,7,2,1.12,8,1,match,b,b,60,tissue,4,4_8
3964,8,2,0.823,9,1,match,b,b,60,tissue,4,4_9
3965,9,2,2.337,10,1,match,b,b,60,tissue,4,4_10
3966,10,2,0.867,11,1,match,b,b,60,tissue,4,4_11
3967,11,2,1.81,12,1,match,b,b,60,tissue,4,4_12
3968,12,2,1.869,13,1,match,b,b,60,tissue,4,4_13
3969,13,2,1.169,14,1,match,b,b,60,tissue,4,4_14
3970,14,2,2.568,15,1,match,b,b,60,tissue,4,4_15
3971,15,2,1.563,16,1,match,b,b,60,tissue,4,4_16
3972,16,2,1.025,17,1,match,b,b,60,tissue,4,4_17
3973,17,2,1.373,18,1,match,b,b,60,tissue,4,4_18
3974,18,2,1.423,19,1,match,b,b,60,tissue,4,4_19
3975,19,2,1.448,20,1,match,b,b,60,tissue,4,4_20
3976,20,2,2.795,21,1,match,b,b,60,tissue,4,4_21
3977,21,2,1.599,22,1,match,b,b,60,tissue,4,4_22
3978,22,2,1.284,23,1,match,b,b,60,tissue,4,4_23
3979,23,2,1.691,24,1,match,b,b,60,tissue,4,4_24
3980,24,2,1.098,25,1,match,b,b,60,tissue,4,4_25
3981,25,2,2.392,26,1,match,b,b,60,tissue,4,4_26
3982,26,1, ,27,0,match,b,b,60,tissue,4,4_27
3983,27,2,2.577,28,1,match,b,b,60,tissue,4,4_28
3984,28,2,0.884,29,1,match,b,b,60,tissue,4,4_29
3985,29,2,1.125,30,1,match,b,b,60,tissue,4,4_30
3986,30,2,1.315,31,1,match,b,b,60,tissue,4,4_31
3987,31,2,1.247,32,1,match,b,b,60,tissue,4,4_32
3988,32,2,1.716,33,1,match,b,b,60,tissue,4,4_33
3989,33,2,1.374,34,1,match,b,b,60,tissue,4,4_34
3990,34,2,1.046,35,1,match,b,b,60,tissue,4,4_35
3991,35,2,0.843,36,1,match,b,b,60,tissue,4,4_36
3992,36,2,1.605,37,1,match,b,b,60,tissue,4,4_37
3993,37,2,1.864,38,1,match,b,b,60,tissue,4,4_38
3994,38,2,2.329,39,1,match,b,b,60,tissue,4,4_39
3995,39,1, ,40,0,match,b,b,60,tissue,4,4_40
3996,40,2,0.732,41,1,match,b,b,60,tissue,4,4_41
3997,41,2,1.362,42,1,match,b,b,60,tissue,4,4_42
3998,42,2,0.799,43,1,match,b,b,60,tissue,4,4_43
3999,0,2,0.595,1,1,match,a,a,46,tomato,4,4_1
4000,1,2,0.752,2,1,match,a,a,46,tomato,4,4_2
4001,2,2,0.556,3,1,match,a,a,46,tomato,4,4_3
4002,3,2,0.885,4,1,match,a,a,46,tomato,4,4_4
4003,4,2,0.99,5,1,match,a,a,46,tomato,4,4_5
4004,5,2,0.562,6,1,match,a,a,46,tomato,4,4_6
4005,6,2,0.512,7,1,match,a,a,46,tomato,4,4_7
4006,7,2,1.247,8,1,match,a,a,46,tomato,4,4_8
4007,8,2,0.546,9,1,match,a,a,46,tomato,4,4_9
4008,9,2,0.977,10,1,match,a,a,46,tomato,4,4_10
4009,10,2,0.932,11,1,match,a,a,46,tomato,4,4_11
4010,11,2,1.664,12,1,match,a,a,46,tomato,4,4_12
4011,12,2,0.78,13,1,match,a,a,46,tomato,4,4_13
4012,13,2,0.882,14,1,match,a,a,46,tomato,4,4_14
4013,14,2,2.412,15,1,match,a,a,46,tomato,4,4_15
4014,15,2,1.581,16,1,match,a,a,46,tomato,4,4_16
4015,16,2,1.166,17,1,match,a,a,46,tomato,4,4_17
4016,17,2,1.367,18,1,match,a,a,46,tomato,4,4_18
4017,18,2,1.431,19,1,match,a,a,46,tomato,4,4_19
4018,19,2,0.775,20,1,match,a,a,46,tomato,4,4_20
4019,20,2,1.025,21,1,match,a,a,46,tomato,4,4_21
4020,21,2,1.001,22,1,match,a,a,46,tomato,4,4_22
4021,22,2,0.715,23,1,match,a,a,46,tomato,4,4_23
4022,23,2,1.908,24,1,match,a,a,46,tomato,4,4_24
4023,24,2,0.553,25,1,match,a,a,46,tomato,4,4_25
4024,25,2,0.818,26,1,match,a,a,46,tomato,4,4_26
4025,26,2,0.528,27,1,match,a,a,46,tomato,4,4_27
4026,27,2,0.444,28,1,match,a,a,46,tomato,4,4_28
4027,28,2,0.466,29,1,match,a,a,46,tomato,4,4_29
4028,29,2,0.6,30,1,match,a,a,46,tomato,4,4_30
4029,30,2,0.506,31,1,match,a,a,46,tomato,4,4_31
4030,31,2,0.441,32,1,match,a,a,46,tomato,4,4_32
4031,32,2,2.471,33,1,match,a,a,46,tomato,4,4_33
4032,33,2,0.915,34,1,match,a,a,46,tomato,4,4_34
4033,34,2,0.656,35,1,match,a,a,46,tomato,4,4_35
4034,35,2,0.67,36,1,match,a,a,46,tomato,4,4_36
4035,36,2,0.621,37,1,match,a,a,46,tomato,4,4_37
4036,37,2,0.887,38,1,match,a,a,46,tomato,4,4_38
4037,38,2,1.475,39,1,match,a,a,46,tomato,4,4_39
4038,39,2,0.635,40,1,match,a,a,46,tomato,4,4_40
4039,40,2,0.552,41,1,match,a,a,46,tomato,4,4_41
4040,41,2,0.541,42,1,match,a,a,46,tomato,4,4_42
4041,42,2,0.56,43,1,match,a,a,46,tomato,4,4_43
4042,0,2,1.019,1,1,mismatch,a,b,51,towel,4,4_1
4043,1,2,1.08,2,1,mismatch,a,b,51,towel,4,4_2
4044,2,2,1.634,3,1,mismatch,a,b,51,towel,4,4_3
4045,3,2,0.755,4,1,mismatch,a,b,51,towel,4,4_4
4046,4,2,0.635,5,1,mismatch,a,b,51,towel,4,4_5
4047,5,2,0.536,6,1,mismatch,a,b,51,towel,4,4_6
4048,6,2,0.841,7,1,mismatch,a,b,51,towel,4,4_7
4049,7,2,0.765,8,1,mismatch,a,b,51,towel,4,4_8
4050,8,2,1.203,9,1,mismatch,a,b,51,towel,4,4_9
4051,9,2,0.84,10,1,mismatch,a,b,51,towel,4,4_10
4052,10,2,0.986,11,1,mismatch,a,b,51,towel,4,4_11
4053,11,2,0.832,12,1,mismatch,a,b,51,towel,4,4_12
4054,12,2,0.61,13,1,mismatch,a,b,51,towel,4,4_13
4055,13,2,1.404,14,1,mismatch,a,b,51,towel,4,4_14
4056,14,2,2.607,15,1,mismatch,a,b,51,towel,4,4_15
4057,15,2,1.197,16,1,mismatch,a,b,51,towel,4,4_16
4058,16,2,0.707,17,1,mismatch,a,b,51,towel,4,4_17
4059,17,2,1.144,18,1,mismatch,a,b,51,towel,4,4_18
4060,18,2,1.088,19,1,mismatch,a,b,51,towel,4,4_19
4061,19,2,1.282,20,1,mismatch,a,b,51,towel,4,4_20
4062,20,2,1.987,21,1,mismatch,a,b,51,towel,4,4_21
4063,21,2,1.004,22,1,mismatch,a,b,51,towel,4,4_22
4064,22,2,0.827,23,1,mismatch,a,b,51,towel,4,4_23
4065,23,2,1.671,24,1,mismatch,a,b,51,towel,4,4_24
4066,24,2,0.726,25,1,mismatch,a,b,51,towel,4,4_25
4067,25,2,1.077,26,1,mismatch,a,b,51,towel,4,4_26
4068,26,2,0.463,27,1,mismatch,a,b,51,towel,4,4_27
4069,27,2,1.438,28,1,mismatch,a,b,51,towel,4,4_28
4070,28,2,0.546,29,1,mismatch,a,b,51,towel,4,4_29
4071,29,2,0.709,30,1,mismatch,a,b,51,towel,4,4_30
4072,30,2,0.651,31,1,mismatch,a,b,51,towel,4,4_31
4073,31,2,0.82,32,1,mismatch,a,b,51,towel,4,4_32
4074,32,2,1.153,33,1,mismatch,a,b,51,towel,4,4_33
4075,33,2,0.89,34,1,mismatch,a,b,51,towel,4,4_34
4076,34,2,0.982,35,1,mismatch,a,b,51,towel,4,4_35
4077,35,2,0.474,36,1,mismatch,a,b,51,towel,4,4_36
4078,36,2,0.807,37,1,mismatch,a,b,51,towel,4,4_37
4079,37,2,1.222,38,1,mismatch,a,b,51,towel,4,4_38
4080,38,2,4.76,39,1,mismatch,a,b,51,towel,4,4_39
4081,39,2,0.668,40,1,mismatch,a,b,51,towel,4,4_40
4082,40,2,0.429,41,1,mismatch,a,b,51,towel,4,4_41
4083,41,2,0.519,42,1,mismatch,a,b,51,towel,4,4_42
4084,42,2,1.3,43,1,mismatch,a,b,51,towel,4,4_43
4085,0,2,0.545,1,1,match,a,a,52,watermelon,4,4_1
4086,1,1, ,2,0,match,a,a,52,watermelon,4,4_2
4087,2,2,0.425,3,1,match,a,a,52,watermelon,4,4_3
4088,3,2,0.548,4,1,match,a,a,52,watermelon,4,4_4
4089,4,2,0.694,5,1,match,a,a,52,watermelon,4,4_5
4090,5,2,0.564,6,1,match,a,a,52,watermelon,4,4_6
4091,6,2,0.444,7,1,match,a,a,52,watermelon,4,4_7
4092,7,2,0.923,8,1,match,a,a,52,watermelon,4,4_8
4093,8,2,0.485,9,1,match,a,a,52,watermelon,4,4_9
4094,9,2,0.641,10,1,match,a,a,52,watermelon,4,4_10
4095,10,2,0.53,11,1,match,a,a,52,watermelon,4,4_11
4096,11,2,0.73,12,1,match,a,a,52,watermelon,4,4_12
4097,12,2,0.571,13,1,match,a,a,52,watermelon,4,4_13
4098,13,2,1.377,14,1,match,a,a,52,watermelon,4,4_14
4099,14,2,1.47,15,1,match,a,a,52,watermelon,4,4_15
4100,15,2,0.933,16,1,match,a,a,52,watermelon,4,4_16
4101,16,2,0.552,17,1,match,a,a,52,watermelon,4,4_17
4102,17,2,1.476,18,1,match,a,a,52,watermelon,4,4_18
4103,18,2,0.316,19,1,match,a,a,52,watermelon,4,4_19
4104,19,2,1.273,20,1,match,a,a,52,watermelon,4,4_20
4105,20,2,1.073,21,1,match,a,a,52,watermelon,4,4_21
4106,21,2,1.252,22,1,match,a,a,52,watermelon,4,4_22
4107,22,2,0.591,23,1,match,a,a,52,watermelon,4,4_23
4108,23,2,3.652,24,1,match,a,a,52,watermelon,4,4_24
4109,24,2,0.498,25,1,match,a,a,52,watermelon,4,4_25
4110,25,2,0.739,26,1,match,a,a,52,watermelon,4,4_26
4111,26,2,0.429,27,1,match,a,a,52,watermelon,4,4_27
4112,27,2,0.488,28,1,match,a,a,52,watermelon,4,4_28
4113,28,2,0.583,29,1,match,a,a,52,watermelon,4,4_29
4114,29,2,0.66,30,1,match,a,a,52,watermelon,4,4_30
4115,30,2,1.063,31,1,match,a,a,52,watermelon,4,4_31
4116,31,2,0.321,32,1,match,a,a,52,watermelon,4,4_32
4117,32,2,0.48,33,1,match,a,a,52,watermelon,4,4_33
4118,33,2,0.475,34,1,match,a,a,52,watermelon,4,4_34
4119,34,2,0.709,35,1,match,a,a,52,watermelon,4,4_35
4120,35,2,0.492,36,1,match,a,a,52,watermelon,4,4_36
4121,36,2,0.502,37,1,match,a,a,52,watermelon,4,4_37
4122,37,2,1.115,38,1,match,a,a,52,watermelon,4,4_38
4123,38,2,0.737,39,1,match,a,a,52,watermelon,4,4_39
4124,39,2,0.505,40,1,match,a,a,52,watermelon,4,4_40
4125,40,2,0.449,41,1,match,a,a,52,watermelon,4,4_41
4126,41,2,0.573,42,1,match,a,a,52,watermelon,4,4_42
4127,42,2,0.864,43,1,match,a,a,52,watermelon,4,4_43
4128,0,2,1.143,1,1,mismatch,b,a,59,spaghetti,4,4_1
4129,1,2,0.704,2,1,mismatch,b,a,59,spaghetti,4,4_2
4130,2,2,1.079,3,1,mismatch,b,a,59,spaghetti,4,4_3
4131,3,2,1.592,4,1,mismatch,b,a,59,spaghetti,4,4_4
4132,4,2,0.709,5,1,mismatch,b,a,59,spaghetti,4,4_5
4133,5,2,0.631,6,1,mismatch,b,a,59,spaghetti,4,4_6
4134,6,2,0.545,7,1,mismatch,b,a,59,spaghetti,4,4_7
4135,7,1, ,8,0,mismatch,b,a,59,spaghetti,4,4_8
4136,8,2,0.572,9,1,mismatch,b,a,59,spaghetti,4,4_9
4137,9,2,1.078,10,1,mismatch,b,a,59,spaghetti,4,4_10
4138,10,2,1.143,11,1,mismatch,b,a,59,spaghetti,4,4_11
4139,11,2,1.153,12,1,mismatch,b,a,59,spaghetti,4,4_12
4140,12,2,1.397,13,1,mismatch,b,a,59,spaghetti,4,4_13
4141,13,2,1.52,14,1,mismatch,b,a,59,spaghetti,4,4_14
4142,14,2,6.838,15,1,mismatch,b,a,59,spaghetti,4,4_15
4143,15,2,0.982,16,1,mismatch,b,a,59,spaghetti,4,4_16
4144,16,2,1.367,17,1,mismatch,b,a,59,spaghetti,4,4_17
4145,17,2,1.136,18,1,mismatch,b,a,59,spaghetti,4,4_18
4146,18,2,0.629,19,1,mismatch,b,a,59,spaghetti,4,4_19
4147,19,2,1.033,20,1,mismatch,b,a,59,spaghetti,4,4_20
4148,20,2,2.196,21,1,mismatch,b,a,59,spaghetti,4,4_21
4149,21,2,1.363,22,1,mismatch,b,a,59,spaghetti,4,4_22
4150,22,2,0.838,23,1,mismatch,b,a,59,spaghetti,4,4_23
4151,23,2,1.186,24,1,mismatch,b,a,59,spaghetti,4,4_24
4152,24,2,0.628,25,1,mismatch,b,a,59,spaghetti,4,4_25
4153,25,2,0.766,26,1,mismatch,b,a,59,spaghetti,4,4_26
4154,26,2,0.539,27,1,mismatch,b,a,59,spaghetti,4,4_27
4155,27,2,1.266,28,1,mismatch,b,a,59,spaghetti,4,4_28
4156,28,2,0.789,29,1,mismatch,b,a,59,spaghetti,4,4_29
4157,29,2,0.615,30,1,mismatch,b,a,59,spaghetti,4,4_30
4158,30,2,0.918,31,1,mismatch,b,a,59,spaghetti,4,4_31
4159,31,2,0.502,32,1,mismatch,b,a,59,spaghetti,4,4_32
4160,32,2,1.159,33,1,mismatch,b,a,59,spaghetti,4,4_33
4161,33,2,0.706,34,1,mismatch,b,a,59,spaghetti,4,4_34
4162,34,2,0.832,35,1,mismatch,b,a,59,spaghetti,4,4_35
4163,35,2,0.688,36,1,mismatch,b,a,59,spaghetti,4,4_36
4164,36,2,2.466,37,1,mismatch,b,a,59,spaghetti,4,4_37
4165,37,2,1.407,38,1,mismatch,b,a,59,spaghetti,4,4_38
4166,38,2,2.667,39,1,mismatch,b,a,59,spaghetti,4,4_39
4167,39,2,0.715,40,1,mismatch,b,a,59,spaghetti,4,4_40
4168,40,2,0.737,41,1,mismatch,b,a,59,spaghetti,4,4_41
4169,41,2,0.695,42,1,mismatch,b,a,59,spaghetti,4,4_42
4170,42,2,1.033,43,1,mismatch,b,a,59,spaghetti,4,4_43
4171,0,2,0.699,1,1,match,b,b,49,lemon,4,4_1
4172,1,2,1.457,2,1,match,b,b,49,lemon,4,4_2
4173,2,2,1.797,3,1,match,b,b,49,lemon,4,4_3
4174,3,2,1.349,4,1,match,b,b,49,lemon,4,4_4
4175,4,2,2.591,5,1,match,b,b,49,lemon,4,4_5
4176,5,2,1.05,6,1,match,b,b,49,lemon,4,4_6
4177,6,2,1.152,7,1,match,b,b,49,lemon,4,4_7
4178,7,2,0.854,8,1,match,b,b,49,lemon,4,4_8
4179,8,2,0.391,9,1,match,b,b,49,lemon,4,4_9
4180,9,2,2.137,10,1,match,b,b,49,lemon,4,4_10
4181,10,2,0.898,11,1,match,b,b,49,lemon,4,4_11
4182,11,2,1.77,12,1,match,b,b,49,lemon,4,4_12
4183,12,2,1.096,13,1,match,b,b,49,lemon,4,4_13
4184,13,2,1.811,14,1,match,b,b,49,lemon,4,4_14
4185,14,2,2.28,15,1,match,b,b,49,lemon,4,4_15
4186,15,2,1.236,16,1,match,b,b,49,lemon,4,4_16
4187,16,2,0.482,17,1,match,b,b,49,lemon,4,4_17
4188,17,2,0.574,18,1,match,b,b,49,lemon,4,4_18
4189,18,2,0.313,19,1,match,b,b,49,lemon,4,4_19
4190,19,2,1.075,20,1,match,b,b,49,lemon,4,4_20
4191,20,1, ,21,0,match,b,b,49,lemon,4,4_21
4192,21,2,2.152,22,1,match,b,b,49,lemon,4,4_22
4193,22,2,0.957,23,1,match,b,b,49,lemon,4,4_23
4194,23,2,2.697,24,1,match,b,b,49,lemon,4,4_24
4195,24,2,0.912,25,1,match,b,b,49,lemon,4,4_25
4196,25,2,0.609,26,1,match,b,b,49,lemon,4,4_26
4197,26,2,0.465,27,1,match,b,b,49,lemon,4,4_27
4198,27,2,1.082,28,1,match,b,b,49,lemon,4,4_28
4199,28,2,2.585,29,1,match,b,b,49,lemon,4,4_29
4200,29,2,0.552,30,1,match,b,b,49,lemon,4,4_30
4201,30,2,1.352,31,1,match,b,b,49,lemon,4,4_31
4202,31,1, ,32,0,match,b,b,49,lemon,4,4_32
4203,32,2,1.708,33,1,match,b,b,49,lemon,4,4_33
4204,33,2,1.464,34,1,match,b,b,49,lemon,4,4_34
4205,34,2,1.061,35,1,match,b,b,49,lemon,4,4_35
4206,35,2,1.094,36,1,match,b,b,49,lemon,4,4_36
4207,36,2,1.406,37,1,match,b,b,49,lemon,4,4_37
4208,37,2,0.868,38,1,match,b,b,49,lemon,4,4_38
4209,38,2,2.413,39,1,match,b,b,49,lemon,4,4_39
4210,39,2,0.692,40,1,match,b,b,49,lemon,4,4_40
4211,40,2,0.329,41,1,match,b,b,49,lemon,4,4_41
4212,41,2,0.479,42,1,match,b,b,49,lemon,4,4_42
4213,42,2,0.47,43,1,match,b,b,49,lemon,4,4_43
4214,0,2,0.647,1,1,match,b,b,38,lime,4,4_1
4215,1,2,1.002,2,1,match,b,b,38,lime,4,4_2
4216,2,2,0.88,3,1,match,b,b,38,lime,4,4_3
4217,3,2,1.103,4,1,match,b,b,38,lime,4,4_4
4218,4,2,0.731,5,1,match,b,b,38,lime,4,4_5
4219,5,2,0.975,6,1,match,b,b,38,lime,4,4_6
4220,6,2,0.874,7,1,match,b,b,38,lime,4,4_7
4221,7,2,0.986,8,1,match,b,b,38,lime,4,4_8
4222,8,2,0.654,9,1,match,b,b,38,lime,4,4_9
4223,9,2,1.022,10,1,match,b,b,38,lime,4,4_10
4224,10,2,1.325,11,1,match,b,b,38,lime,4,4_11
4225,11,2,1.02,12,1,match,b,b,38,lime,4,4_12
4226,12,2,1.307,13,1,match,b,b,38,lime,4,4_13
4227,13,2,1.33,14,1,match,b,b,38,lime,4,4_14
4228,14,2,3.562,15,1,match,b,b,38,lime,4,4_15
4229,15,2,1.158,16,1,match,b,b,38,lime,4,4_16
4230,16,2,0.895,17,1,match,b,b,38,lime,4,4_17
4231,17,2,1.049,18,1,match,b,b,38,lime,4,4_18
4232,18,2,1.248,19,1,match,b,b,38,lime,4,4_19
4233,19,2,2.732,20,1,match,b,b,38,lime,4,4_20
4234,20,2,1.988,21,1,match,b,b,38,lime,4,4_21
4235,21,2,0.915,22,1,match,b,b,38,lime,4,4_22
4236,22,2,2.042,23,1,match,b,b,38,lime,4,4_23
4237,23,2,2.977,24,1,match,b,b,38,lime,4,4_24
4238,24,2,2.847,25,1,match,b,b,38,lime,4,4_25
4239,25,2,1.516,26,1,match,b,b,38,lime,4,4_26
4240,26,2,0.634,27,1,match,b,b,38,lime,4,4_27
4241,27,2,1.516,28,1,match,b,b,38,lime,4,4_28
4242,28,2,0.836,29,1,match,b,b,38,lime,4,4_29
4243,29,2,0.723,30,1,match,b,b,38,lime,4,4_30
4244,30,2,0.709,31,1,match,b,b,38,lime,4,4_31
4245,31,1, ,32,0,match,b,b,38,lime,4,4_32
4246,32,2,2.041,33,1,match,b,b,38,lime,4,4_33
4247,33,2,0.852,34,1,match,b,b,38,lime,4,4_34
4248,34,2,0.974,35,1,match,b,b,38,lime,4,4_35
4249,35,2,0.943,36,1,match,b,b,38,lime,4,4_36
4250,36,2,2.866,37,1,match,b,b,38,lime,4,4_37
4251,37,2,1.396,38,1,match,b,b,38,lime,4,4_38
4252,38,2,0.867,39,1,match,b,b,38,lime,4,4_39
4253,39,2,1.326,40,1,match,b,b,38,lime,4,4_40
4254,40,2,0.634,41,1,match,b,b,38,lime,4,4_41
4255,41,2,1.325,42,1,match,b,b,38,lime,4,4_42
4256,42,2,1.238,43,1,match,b,b,38,lime,4,4_43
4257,0,2,0.674,1,1,match,a,a,57,lobster,4,4_1
4258,1,2,0.664,2,1,match,a,a,57,lobster,4,4_2
4259,2,2,1.202,3,1,match,a,a,57,lobster,4,4_3
4260,3,2,0.869,4,1,match,a,a,57,lobster,4,4_4
4261,4,2,0.52,5,1,match,a,a,57,lobster,4,4_5
4262,5,2,0.732,6,1,match,a,a,57,lobster,4,4_6
4263,6,2,3.394,7,1,match,a,a,57,lobster,4,4_7
4264,7,2,0.592,8,1,match,a,a,57,lobster,4,4_8
4265,8,2,0.631,9,1,match,a,a,57,lobster,4,4_9
4266,9,2,0.719,10,1,match,a,a,57,lobster,4,4_10
4267,10,2,0.486,11,1,match,a,a,57,lobster,4,4_11
4268,11,2,0.73,12,1,match,a,a,57,lobster,4,4_12
4269,12,2,1.143,13,1,match,a,a,57,lobster,4,4_13
4270,13,2,1.4,14,1,match,a,a,57,lobster,4,4_14
4271,14,2,2.722,15,1,match,a,a,57,lobster,4,4_15
4272,15,2,0.95,16,1,match,a,a,57,lobster,4,4_16
4273,16,2,0.517,17,1,match,a,a,57,lobster,4,4_17
4274,17,2,1.115,18,1,match,a,a,57,lobster,4,4_18
4275,18,2,0.37,19,1,match,a,a,57,lobster,4,4_19
4276,19,2,0.981,20,1,match,a,a,57,lobster,4,4_20
4277,20,2,1.338,21,1,match,a,a,57,lobster,4,4_21
4278,21,2,0.732,22,1,match,a,a,57,lobster,4,4_22
4279,22,2,0.399,23,1,match,a,a,57,lobster,4,4_23
4280,23,2,1.537,24,1,match,a,a,57,lobster,4,4_24
4281,24,2,0.432,25,1,match,a,a,57,lobster,4,4_25
4282,25,2,0.414,26,1,match,a,a,57,lobster,4,4_26
4283,26,2,0.501,27,1,match,a,a,57,lobster,4,4_27
4284,27,2,1.306,28,1,match,a,a,57,lobster,4,4_28
4285,28,2,0.862,29,1,match,a,a,57,lobster,4,4_29
4286,29,2,0.672,30,1,match,a,a,57,lobster,4,4_30
4287,30,2,0.795,31,1,match,a,a,57,lobster,4,4_31
4288,31,2,0.496,32,1,match,a,a,57,lobster,4,4_32
4289,32,2,1.239,33,1,match,a,a,57,lobster,4,4_33
4290,33,2,1.401,34,1,match,a,a,57,lobster,4,4_34
4291,34,2,0.529,35,1,match,a,a,57,lobster,4,4_35
4292,35,2,0.713,36,1,match,a,a,57,lobster,4,4_36
4293,36,2,0.559,37,1,match,a,a,57,lobster,4,4_37
4294,37,2,0.939,38,1,match,a,a,57,lobster,4,4_38
4295,38,2,2.776,39,1,match,a,a,57,lobster,4,4_39
4296,39,2,0.831,40,1,match,a,a,57,lobster,4,4_40
4297,40,2,0.579,41,1,match,a,a,57,lobster,4,4_41
4298,41,2,0.453,42,1,match,a,a,57,lobster,4,4_42
4299,42,2,0.655,43,1,match,a,a,57,lobster,4,4_43
4300,0,2,1.231,1,1,match,b,b,42,mushroom,4,4_1
4301,1,2,0.448,2,1,match,b,b,42,mushroom,4,4_2
4302,2,2,0.636,3,1,match,b,b,42,mushroom,4,4_3
4303,3,2,1.443,4,1,match,b,b,42,mushroom,4,4_4
4304,4,2,0.556,5,1,match,b,b,42,mushroom,4,4_5
4305,5,2,0.538,6,1,match,b,b,42,mushroom,4,4_6
4306,6,2,0.865,7,1,match,b,b,42,mushroom,4,4_7
4307,7,2,0.423,8,1,match,b,b,42,mushroom,4,4_8
4308,8,2,0.672,9,1,match,b,b,42,mushroom,4,4_9
4309,9,2,1.177,10,1,match,b,b,42,mushroom,4,4_10
4310,10,2,0.851,11,1,match,b,b,42,mushroom,4,4_11
4311,11,2,1.043,12,1,match,b,b,42,mushroom,4,4_12
4312,12,2,1.239,13,1,match,b,b,42,mushroom,4,4_13
4313,13,2,2.17,14,1,match,b,b,42,mushroom,4,4_14
4314,14,2,2.922,15,1,match,b,b,42,mushroom,4,4_15
4315,15,2,0.74,16,1,match,b,b,42,mushroom,4,4_16
4316,16,2,0.533,17,1,match,b,b,42,mushroom,4,4_17
